Titles	Genres
Winter's Tale (2014)[0.0057949735663449511, 0.97101543695825754, 0.0058077852562838893, 0.0058011581477782409, 0.0057973277288886176, 0.0057833183424466431]	fantasy
Grand Budapest Hotel, The (2014)[0.0025841014422783855, 0.11154878324175256, 0.002590399618917751, 0.0025883612810784933, 0.87810355186462141, 0.0025848025513512457]	fantasy
Interstellar (2014)[0.59095797467692601, 0.37367266804203247, 0.0088638856443463056, 0.0088389323482782282, 0.0088282520443469532, 0.0088382872440699711]	sci-fi
Welcome to the Jungle (2013)[0.01525326049707737, 0.015254380920064353, 0.015253950594928262, 0.015253901515579737, 0.015210133360225607, 0.92377437311212462]	comedy
300: Rise of an Empire (2014)[0.0067194590879425383, 0.006751116280865891, 0.96639563108020199, 0.0067134569889307685, 0.0067254263367427028, 0.0066949102253161504]	action
Obvious Child (2014)[0.0017319785720508794, 0.0017356637065945222, 0.99133893393247074, 0.0017311632501096485, 0.0017332531647765736, 0.0017290073739975622]	romance
Need for Speed (2014)[0.0014467098574616516, 0.99275456723234323, 0.0014499628042103677, 0.001449714031297939, 0.0014509590949445803, 0.001448086979742285]	action
Captain America: The Winter Soldier (2014)[0.0042034711571331601, 0.0042145644328510585, 0.97897065301058961, 0.0042061240339456348, 0.0042043726855185235, 0.0042008146799619008]	action
Noah (2014)[0.0076225896856707684, 0.0076578454968073799, 0.96183251991961416, 0.007630251455498286, 0.0076326390336375833, 0.0076241544087717718]	fantasy
The Raid 2: Berandal (2014)[0.00071227546692868588, 0.057931573025545219, 0.93921761384296165, 0.00071305356392269105, 0.00071160117051461411, 0.00071388293012722003]	action
The Amazing Spider-Man 2 (2014)[0.0055947290937761783, 0.0056047362691365767, 0.97201240481712126, 0.0055984036843001097, 0.00559620001239156, 0.005593526123274256]	action
Rio 2 (2014)[0.0034333088082126599, 0.50510736408323753, 0.48117881578069116, 0.0034284510214043916, 0.0034241765066160856, 0.0034278837998381255]	animation
Transcendence (2014)[0.007989135618451158, 0.96001609635593799, 0.0080131994515937038, 0.0079991186820439625, 0.007991927432005403, 0.0079905224599678831]	fantasy
Neighbors (2014)[0.0064638748061224063, 0.56037879272745805, 0.41375862302998145, 0.0064681466348979859, 0.0064500198860282911, 0.0064805429155119559]	comedy
Jodorowsky's Dune (2013)[0.0076105526592490343, 0.0076375733537679706, 0.007638329558739743, 0.007626237014884552, 0.96187225859695724, 0.0076150488164014561]	sci-fi
Belle (2013)[0.0079950968056948062, 0.96001136669386644, 0.0080081886704271386, 0.0079971229774752663, 0.0080015273455522184, 0.0079866975069841292]	romance
Lucy (2014)[0.001473711636140896, 0.9768202378061851, 0.0014759874184004929, 0.01728393559127343, 0.0014720828988493387, 0.0014740446491506821]	sci-fi
X-Men: Days of Future Past (2014)[0.00076192701394601364, 0.59573685249444519, 0.40122085769464089, 0.0007603455874288052, 0.0007602782191453724, 0.0007597389903937615]	action
Blended (2014)[0.0052466708909616093, 0.0052607022564534825, 0.0052525325690877117, 0.0052462719117476178, 0.0052445966500822569, 0.97374922572166733]	comedy
Begin Again (2013)[0.0062171366006391164, 0.0062417762668585805, 0.0062275245620863635, 0.0062198815751953792, 0.0062151965107693514, 0.96887848448445124]	romance
Maleficent (2014)[0.0015392587924610141, 0.99229127942779316, 0.0015449736977153356, 0.001543836060700044, 0.0015407300199181632, 0.0015399220014122221]	fantasy
At Middleton (2013)[0.0076475858514742914, 0.0076576926326394632, 0.96174501207265062, 0.007643406693372109, 0.007635935046730399, 0.0076703677031330492]	romance
Edge of Tomorrow (2014)[0.0013797168477244343, 0.0013815749261885779, 0.43176798856255827, 0.56271305767157398, 0.0013805996280777629, 0.0013770623638769742]	sci-fi
Mission: Impossible - Rogue Nation (2015)[0.0034285203308456491, 0.0034327022807191304, 0.0034380273874408071, 0.98284935701029319, 0.0034261156031122637, 0.0034252773875889327]	action
The Fault in Our Stars (2014)[0.0027044449766974034, 0.98646148813841661, 0.0027121949227491573, 0.0027071284828189567, 0.0027049484330867461, 0.0027097950462310403]	romance
Equalizer, The (2014)[0.7055995035235354, 0.032194490288058437, 0.25789754130117559, 0.0014379341070770587, 0.0014355906423975389, 0.0014349401377559414]	action
How to Train Your Dragon 2 (2014)[0.0044163037608913776, 0.97789075640134226, 0.0044300269690058522, 0.0044206267781799254, 0.0044211979823097942, 0.0044210881082706538]	animation
Birdman: Or (The Unexpected Virtue of Ignorance) (2014)[0.00053029071362703409, 0.00053102492232049911, 0.99734978700372867, 0.00052989872717077704, 0.00052934882941590663, 0.00052964980373712014]	comedy
Transformers: Age of Extinction (2014)[0.0011130165962391038, 0.0013340134950846053, 0.99421625332605512, 0.001112857954145143, 0.0011118641233050825, 0.0011119945051709739]	action
They Came Together (2014)[0.010501672664889283, 0.94750067320875564, 0.010525950512948105, 0.010494280446972436, 0.010475446389842163, 0.010501976776592209]	comedy
Planes: Fire & Rescue (2014)[0.0022406298692307161, 0.9887882245858628, 0.0022455384366132734, 0.0022476519860935512, 0.0022403273876955708, 0.0022376277345041219]	animation
Dawn of the Planet of the Apes (2014)[0.0028456731643820283, 0.0028568719929123773, 0.95037148877288846, 0.00285040719839062, 0.0028479184326233521, 0.038227640438803182]	sci-fi
Sex Tape (2014)[0.0059994225378350811, 0.42016736534557397, 0.55583275288205536, 0.0059964554314505206, 0.0059973864879350695, 0.0060066173151500394]	comedy
Guardians of the Galaxy (2014)[0.96170772237965818, 0.007675534857480828, 0.007657483336285598, 0.0076571289599327982, 0.0076501541319656695, 0.0076519763346769472]	sci-fi
Hercules (2014)[0.0046681945604403431, 0.97666881884408596, 0.0046805044205729092, 0.0046647699635427222, 0.0046613867798168283, 0.0046563254315411251]	action
Magic in the Moonlight (2014)[0.0026680535029126556, 0.98665333988142534, 0.002670951024803866, 0.0026782656760502414, 0.0026655888448714874, 0.0026638010699364398]	comedy
Jupiter Ascending (2015)[0.001662467498482984, 0.9916814638979784, 0.0016684616655788479, 0.001664410524495997, 0.0016625187868079931, 0.0016606776266558548]	sci-fi
Teenage Mutant Ninja Turtles (2014)[0.90418521259823037, 0.0022785903164078522, 0.086717578347415544, 0.0022735074850113108, 0.0022742119487518301, 0.0022708993041831776]	action
Inbetweeners 2, The (2014)[0.1136305672990362, 0.83024614056571699, 0.014010640719369956, 0.014027025262757849, 0.01402542254474435, 0.014060203608374603]	comedy
Coherence (2013)[0.0076391004769612077, 0.0076751688834157039, 0.0076545686464305155, 0.0076440636406478598, 0.0076275662039476796, 0.96175953214859711]	sci-fi
Guest, The (2014)[0.0040003855388380345, 0.0040135722051464753, 0.97998122146300981, 0.0040020888790862829, 0.0039976209377548351, 0.0040051109761644185]	action
Maze Runner, The (2014)[0.004420601116881139, 0.9778853646020228, 0.0044317713094818847, 0.0044276208355852444, 0.0044151822548824547, 0.0044194598811466935]	action
Boxtrolls, The (2014)[0.0013330077437613544, 0.8916688220385256, 0.10299711117867423, 0.0013344637718200316, 0.0013336980830857454, 0.0013328971841331182]	animation
Two Night Stand (2014)[0.0031708617729341256, 0.98413264311044846, 0.0031837626873011077, 0.0031708195576744202, 0.0031668285347963721, 0.0031750843368453948]	comedy
Dracula Untold (2014)[0.0026648459418144514, 0.9866613252236186, 0.0026767755210981878, 0.0026684744620934743, 0.002662814191775241, 0.0026657646596001663]	action
Predestination (2014)[0.0034235558377793849, 0.0034331703190885912, 0.98287198767883188, 0.0034244120605101394, 0.0034236551575718751, 0.0034232189462180137]	sci-fi
What We Do in the Shadows (2014)[0.97730220186707795, 0.0045456641135784501, 0.0045496501435393433, 0.0045350502109963373, 0.0045333642268598944, 0.004534069437948032]	comedy
The Best of Me (2014)[0.0022161565454428957, 0.0022165413420295829, 0.98893448506994341, 0.0022113478203469512, 0.0022080489236261228, 0.0022134202986111239]	romance
John Wick (2014)[0.50718706548022663, 0.4554557570815484, 0.009366335787677732, 0.0093424187991485112, 0.0093271351928250704, 0.0093212876585738094]	action
Fury (2014)[0.002468113624641497, 0.84403423847450221, 0.14608492761661124, 0.0024747563534812706, 0.0024672601416632768, 0.0024707037891003873]	action
Rewrite, The (2014)[0.0028575374878311442, 0.35739732370604743, 0.2773254115163179, 0.35672598659361054, 0.0028458194740939293, 0.0028479212220988794]	comedy
Big Hero 6 (2014)[0.0052464402270716139, 0.97374715401336354, 0.0052490080277934458, 0.0052589127621490974, 0.0052438325791369653, 0.0052546523904852755]	animation
The Book of Life (2014)[0.0017862630668165614, 0.0017916457415717518, 0.75503470178340371, 0.23781248390488263, 0.0017856839269613908, 0.0017892215763639092]	romance
Time Lapse (2014)[0.0056010665734170699, 0.97201068750369179, 0.0056088130593771358, 0.0055936874244505701, 0.0055873941476614836, 0.005598351291402087]	sci-fi
Ex Machina (2015)[0.005997151569295288, 0.0060110063090636628, 0.0060147376777090035, 0.0059984826436853622, 0.0059988052750950599, 0.96997981652515164]	sci-fi
The Imitation Game (2014)[0.0032877566828192514, 0.0032986248505842779, 0.98352474942348522, 0.0033026258328265152, 0.0032983524199904197, 0.0032878907902942319]	sci-fi
The Hunger Games: Mockingjay - Part 1 (2014)[0.0035678905250586374, 0.0035750865627745942, 0.98212867798425463, 0.0035709515828028782, 0.0035768983271335774, 0.0035804950179756756]	action
Dumb and Dumber To (2014)[0.0026260128397117234, 0.074674418528076644, 0.33882140180943437, 0.57862937015326354, 0.002623503187621814, 0.0026252934818919373]	comedy
The Theory of Everything (2014)[0.0011917890737638843, 0.0011934107266837711, 0.99404106186549468, 0.0011918158308278314, 0.0011913980696735388, 0.0011905244335563931]	romance
Doctor Who: The Time of the Doctor (2013)[0.0027067436910917786, 0.98645360412068916, 0.0027124025608038058, 0.0027135183014070983, 0.0027068242345302837, 0.0027069070914778563]	comedy
Song of the Sea (2014)[0.0037369282458881111, 0.15023442618633312, 0.0037391180214596254, 0.0037384423965638662, 0.83481350654832409, 0.0037375786014311697]	animation
Beyond the Lights (2014)[0.86516804722103158, 0.0038308494155384343, 0.0038259169915092332, 0.0038194760798801529, 0.0038165174861139847, 0.11953919280592662]	romance
Jurassic World (2015)[0.0032889447993512335, 0.0032974264065592975, 0.98354104032580669, 0.0032909786502369563, 0.003290830179464856, 0.0032907796385808121]	sci-fi
Horrible Bosses 2 (2014)[0.0024717513696386945, 0.0024738060882655761, 0.00247374779441484, 0.0024708651712812744, 0.0024716185612736379, 0.98763821101512594]	comedy
Penguins of Madagascar (2014)[0.002075461428086262, 0.050580681805858792, 0.0020795890641280615, 0.0020767736565632453, 0.94111026737583159, 0.0020772266695321196]	comedy
Maze Runner: Scorch Trials (2015)[0.0062095870463865933, 0.9688996139832855, 0.006231053731317846, 0.0062201677041734734, 0.0062133850591465593, 0.0062261924756901307]	action
Into the Woods (2014)[0.0024748806607641058, 0.46871531238745273, 0.0024779236492836407, 0.0024737110727805385, 0.0024754894796043363, 0.52138268275011468]	comedy
The Interview (2014)[0.001949423877186908, 0.60257000333717792, 0.38962740232466686, 0.0019521736826001927, 0.0019498442225715916, 0.0019511525557966063]	comedy
Kingsman: The Secret Service (2015)[0.0055877955237031212, 0.97200914951502537, 0.0056104960855480846, 0.0055976920958118181, 0.0055944315061943655, 0.005600435273717245]	action
Seventh Son (2014)[0.004093867426692357, 0.0041034614955418351, 0.97952425469670668, 0.0040936822701791199, 0.0040952524940327285, 0.004089481616847219]	fantasy
Chappie (2015)[0.004420250503382502, 0.22585533025055654, 0.75644850185317003, 0.0044375599768520305, 0.0044181569473808668, 0.0044202004686579536]	sci-fi
Taken 3 (2015)[0.001907548682083212, 0.0019128439890058004, 0.99044205154471887, 0.0019117934121765622, 0.0019154719759081195, 0.0019102903961075697]	action
Terminator Genisys (2015)[0.002179637532409219, 0.0021879275646392825, 0.98909314285133321, 0.0021805331040102146, 0.0021772578543323767, 0.0021815010932755893]	action
Mad Max: Fury Road (2015)[0.0015035144177000708, 0.9924860211576727, 0.0015053635564870296, 0.0015017152475286721, 0.0015025508336956694, 0.0015008347869158746]	action
Star Wars: Episode VII - The Force Awakens (2015)[0.0026648022329145609, 0.98666005523397493, 0.0026751840090875265, 0.0026671796887520185, 0.0026678805007902349, 0.0026648983344808551]	action
Avengers: Age of Ultron (2015)[0.0035015971662762818, 0.28414786604811326, 0.70184868563370484, 0.0035043131132142576, 0.0034969156902907041, 0.003500622348400598]	action
Ant-Man (2015)[0.0025858737319073531, 0.0025929742922426199, 0.0025915318536805752, 0.0025864916928788656, 0.0025833762515352372, 0.98705975217775532]	sci-fi
Fantastic Four (2015)[0.59133433440640715, 0.39798775986950702, 0.0026727608143926607, 0.0026676039148791301, 0.0026653811513444037, 0.0026721598434696929]	sci-fi
Louis C.K.: Live at The Comedy Store (2015)[0.01290653692226635, 0.012998827965410551, 0.93533170958374123, 0.012925740952959903, 0.012917580905892855, 0.012919603669729312]	comedy
Tig (2015)[0.001032202991905702, 0.0054426453227274865, 0.9904318444387642, 0.0010312090614422978, 0.0010309731183162619, 0.0010311250668440873]	comedy
Me and Earl and the Dying Girl (2015)[0.0036495292418807852, 0.98173439155211573, 0.0036684749205962383, 0.0036505320591047516, 0.0036491964092744494, 0.0036478758170281548]	comedy
Focus (2015)[0.0054235714617672732, 0.97288346424440719, 0.005440956818902604, 0.0054180392598807154, 0.0054146883709476259, 0.0054192798440946335]	action
The Second Best Exotic Marigold Hotel (2015)[0.00091198818449891275, 0.084216790217270993, 0.80249957803772831, 0.00091401679963692473, 0.11054345161048665, 0.00091417515037812145]	comedy
Run All Night (2015)[0.0023978959290394822, 0.98799496529857089, 0.0024035110603298736, 0.0023990283439847843, 0.0024054083426248768, 0.0023991910254499956]	action
Insurgent (2015)[0.0011363769325730454, 0.38821197433645893, 0.20632263363004516, 0.001138783562903832, 0.0011370075020431512, 0.40205322403597593]	sci-fi
Home (2015)[0.0060037420930935271, 0.96997190239642583, 0.0060151994228361434, 0.006012139102478214, 0.0059961459773422371, 0.0060008710078241125]	animation
Furious 7 (2015)[0.0015425591082595348, 0.57830371183384377, 0.38922374946846083, 0.0015461630880527872, 0.001543775316825828, 0.027840041184557289]	action
Get Hard (2015)[0.0020728426836342968, 0.98962506573720799, 0.0020822881833571388, 0.0020747423849062506, 0.0020719241263371865, 0.0020731368845570784]	comedy
Tomorrowland (2015)[0.0033575589745759187, 0.98320645347332059, 0.0033598082755715241, 0.0033599615241309143, 0.0033552303922867988, 0.0033609873601143695]	sci-fi
The Age of Adaline (2015)[0.0047959313430236423, 0.97600420533478927, 0.0048070638996523477, 0.0047987800215816669, 0.0047954702586688021, 0.004798549142284462]	romance
Lovesick (2014)[0.0013431748471549204, 0.74666683155003544, 0.24795859441760371, 0.0013431633118230182, 0.0013417428109463703, 0.0013464930624366022]	fantasy
San Andreas (2015)[0.0021026763513978851, 0.0021074546387802903, 0.98948888953855307, 0.0021001810111299988, 0.002102343429830374, 0.0020984550303084068]	action
Far from the Madding Crowd (2015)[0.0050776375187851575, 0.0051068677104833737, 0.0050894733697096203, 0.0050903544814038092, 0.97455156249952346, 0.0050841044200945059]	romance
Hitman: Agent 47 (2015)[0.0080062359777781453, 0.95998175843822864, 0.0080085959975221693, 0.0080103146542719189, 0.0079987517041579977, 0.0079943432280409239]	action
Carol (2015)[0.0010649876273322446, 0.97811703393621541, 0.0010650702713837013, 0.0010626116382182248, 0.0010641857616401011, 0.017626110765210378]	romance
The Martian (2015)[0.0026229043763845101, 0.00263435322442591, 0.031545563905563623, 0.95794909049329924, 0.0026232827254689651, 0.0026248052748576584]	sci-fi
Spy (2015)[0.0069918893373773086, 0.0070248759059594462, 0.0070039207775666815, 0.006997975677448017, 0.0069860804959311447, 0.96499525780571738]	comedy
Entourage (2015)[0.0043268980222502772, 0.0043200738253746642, 0.97842504070182224, 0.0043080059244638294, 0.0043119118714006486, 0.0043080696546881521]	comedy
